x,y,Umag,Vorticity_z
-1.5,2.099999905,1.000105998,0.0005026438739
-1.424999952,2.099999905,1.008850076,0.0005049923784
-1.350000024,2.099999905,1.018185654,0.000503498246
-1.274999976,2.099999905,1.028158998,0.0004985523992
-1.200000048,2.099999905,1.038579556,0.0004986779531
-1.125,2.099999905,1.049517865,0.0004916724865
-1.049999952,2.099999905,1.060922407,0.0004859472974
-0.9750000238,2.099999905,1.072651816,0.0004816227301
-0.8999999762,2.099999905,1.084597987,0.0004744085018
-0.8249999881,2.099999905,1.09668168,0.0004708491033
-0.75,2.099999905,1.108921581,0.0004651344789
-0.6750000119,2.099999905,1.121076954,0.0004620416439
-0.6000000238,2.099999905,1.133011257,0.0004586720606
-0.5249999762,2.099999905,1.144614635,0.0004558470682
-0.4499999881,2.099999905,1.155772428,0.0004506181285
-0.375,2.099999905,1.166436221,0.0004467174294
-0.3000000119,2.099999905,1.176545231,0.0004109354632
-0.224999994,2.099999905,1.185939799,0.0003867690102
-0.150000006,2.099999905,1.194563765,0.000376067328
-0.07500000298,2.099999905,1.20238196,5.874077942e-06
0,2.099999905,1.20933006,-0.000212085346
0.07500000298,2.099999905,1.215450999,-0.000262980815
0.150000006,2.099999905,1.220642642,-0.0009441708098
0.224999994,2.099999905,1.225016333,-0.001805337495
0.3000000119,2.099999905,1.228604528,-0.002916624071
0.375,2.099999905,1.231431019,-0.004297959618
0.4499999881,2.099999905,1.23357637,-0.006229348946
0.5249999762,2.099999905,1.235053271,-0.008732610382
0.6000000238,2.099999905,1.235897341,-0.009157767519
0.6750000119,2.099999905,1.236106302,0.01030616276
0.75,2.099999905,1.234870441,0.02924813516
0.8249999881,2.099999905,1.235275543,0.006896553561
0.8999999762,2.099999905,1.233266155,-0.01319891959
0.9750000238,2.099999905,1.231471464,-0.03449454904
1.049999952,2.099999905,1.228956144,-0.04169212654
1.125,2.099999905,1.225946862,-0.04925678298
1.200000048,2.099999905,1.222658965,-0.05614404008
1.274999976,2.099999905,1.218938242,-0.06391002983
1.350000024,2.099999905,1.214443582,-0.073256962
1.424999952,2.099999905,1.20987406,-0.08118763566
1.5,2.099999905,1.204738951,-0.09070158005
1.575000048,2.099999905,1.198992626,-0.1009218469
1.649999976,2.099999905,1.193740861,-0.1070067734
1.725000024,2.099999905,1.186789666,-0.1207284108
1.799999952,2.099999905,1.18085209,-0.128262639
1.875,2.099999905,1.173317081,-0.1413135976
1.950000048,2.099999905,1.167094464,-0.1483631432
2.025000095,2.099999905,1.158840985,-0.1606033295
2.099999905,2.099999905,1.152648912,-0.1644024104
2.174999952,2.099999905,1.143695031,-0.1847693026
2.25,2.099999905,1.136559807,-0.1999569237
2.325000048,2.099999905,1.129001903,-0.2049660534
2.400000095,2.099999905,1.121440043,-0.214107126
2.474999905,2.099999905,1.11402825,-0.2250170261
2.549999952,2.099999905,1.106865388,-0.2366236299
2.625,2.099999905,1.100165076,-0.2489728928
2.700000048,2.099999905,1.093775116,-0.2617972791
2.775000095,2.099999905,1.087694039,-0.275082022
2.849999905,2.099999905,1.082208343,-0.2891692519
2.924999952,2.099999905,1.077204462,-0.3037927449
3,2.099999905,1.072598356,-0.3188357651
3.075000048,2.099999905,1.068786676,-0.3345793784
3.150000095,2.099999905,1.065548002,-0.3506923616
3.224999905,2.099999905,1.062746231,-0.3670827746
3.299999952,2.099999905,1.061017607,-0.3838890791
3.375,2.099999905,1.059785049,-0.4007451534
3.450000048,2.099999905,1.059228915,-0.4176695943
3.525000095,2.099999905,1.059672381,-0.4343883693
3.599999905,2.099999905,1.060560868,-0.4509513676
3.674999952,2.099999905,1.062549661,-0.4669363499
3.75,2.099999905,1.065171609,-0.4823816419
3.825000048,2.099999905,1.068495092,-0.4972290993
3.900000095,2.099999905,1.072843009,-0.5108640194
3.974999905,2.099999905,1.077536769,-0.5240792632
4.050000191,2.099999905,1.083511279,-0.5353360772
4.125,2.099999905,1.089794401,-0.5459994078
4.199999809,2.099999905,1.097006234,-0.5548775196
4.275000095,2.099999905,1.104713033,-0.5625569224
4.349999905,2.099999905,1.1130398,-0.568734467
4.425000191,2.099999905,1.121935517,-0.573123455
4.5,2.099999905,1.131201926,-0.5763463974
4.574999809,2.099999905,1.140990989,-0.5772480369
4.650000095,2.099999905,1.150970016,-0.5773050785
4.724999905,2.099999905,1.161320471,-0.574472487
4.800000191,2.099999905,1.171748371,-0.5710348487
4.875,2.099999905,1.182297944,-0.564111948
4.949999809,2.099999905,1.192862705,-0.5567392111
5.025000095,2.099999905,1.203226747,-0.5457796454
5.099999905,2.099999905,1.213570006,-0.5344612002
5.175000191,2.099999905,1.223357619,-0.519946754
5.25,2.099999905,1.233080177,-0.5050628781
5.324999809,2.099999905,1.241914307,-0.4873237908
5.400000095,2.099999905,1.250586988,-0.4690683782
5.474999905,2.099999905,1.258162492,-0.4274235964
5.550000191,2.099999905,1.265390468,-0.3783802688
5.625,2.099999905,1.270089597,-0.3360418379
5.699999809,2.099999905,1.273332289,-0.2975656688
5.775000095,2.099999905,1.285221948,-0.216971904
5.849999905,2.099999905,1.28624324,-0.2339875847
5.925000191,2.099999905,1.287226639,-0.2475716919
6,2.099999905,1.288106385,-0.2517463863
6.074999809,2.099999905,1.288926746,-0.2552649677
6.150000095,2.099999905,1.287298493,-0.2315150648
6.224999905,2.099999905,1.285669967,-0.2077677697
6.300000191,2.099999905,1.28224093,-0.1860278249
6.375,2.099999905,1.278175508,-0.1649989486
6.449999809,2.099999905,1.273200914,-0.1454052478
6.525000095,2.099999905,1.266931399,-0.127854526
6.599999905,2.099999905,1.260581265,-0.1104676127
6.675000191,2.099999905,1.252462415,-0.09663254023
6.75,2.099999905,1.24434365,-0.08279902488
6.824999809,2.099999905,1.235324922,-0.07119086385
6.900000095,2.099999905,1.22578087,-0.06088189036
6.974999905,2.099999905,1.21606373,-0.05110559985
7.050000191,2.099999905,1.205531082,-0.04383259267
7.125,2.099999905,1.194998623,-0.03656030446
7.199999809,2.099999905,1.184069898,-0.03090887517
7.275000095,2.099999905,1.172949614,-0.02604106814
7.349999905,2.099999905,1.161797061,-0.02139879391
7.425000191,2.099999905,1.150422049,-0.01829940267
7.5,2.099999905,1.139047238,-0.01520022005
7.574999809,2.099999905,1.12767066,-0.01275019161
7.650000095,2.099999905,1.116292476,-0.01086643897
7.724999905,2.099999905,1.104914479,-0.008982758969
7.800000191,2.099999905,1.093685365,-0.007800268941
7.875,2.099999905,1.082474183,-0.006701443344
7.949999809,2.099999905,1.071317348,-0.005700443406
8.024999619,2.099999905,1.060371635,-0.005080031231
8.100000381,2.099999905,1.049425867,-0.004459558986
8.175000191,2.099999905,1.038623075,-0.003966938704
8.25,2.099999905,1.027983626,-0.003620530711
8.324999809,2.099999905,1.01734425,-0.003274056595
8.399999619,2.099999905,1.006911223,-0.003031261265
8.475000381,2.099999905,0.9965758973,-0.002837564563
8.550000191,2.099999905,0.9862407665,-0.002643799875
8.625,2.099999905,0.9761344044,-0.002535856096
8.699999809,2.099999905,0.9660718301,-0.00244426704
8.774999619,2.099999905,0.9560093159,-0.002352611162
8.850000381,2.099999905,0.9461513538,-0.002310400829
8.925000191,2.099999905,0.9363046532,-0.002270828234
9,2.099999905,0.9264587408,-0.002230695682
9.074999809,2.099999905,0.9167560031,-0.002088273875
9.149999619,2.099999905,0.9070533333,-0.001945844851
9.225000381,2.099999905,0.8973513401,-0.001802197541
9.300000191,2.099999905,0.8877443916,-0.001501842635
9.375,2.099999905,0.878137515,-0.001201431151
9.449999809,2.099999905,0.8685307102,-0.0009009632631
9.524999619,2.099999905,0.8590123445,-0.001096486114
9.600000381,2.099999905,0.8494980545,-0.001314871362
9.675000191,2.099999905,0.8399839672,-0.001533010392
9.75,2.099999905,0.8304926288,-0.003366877791
9.824999809,2.099999905,0.8210054839,-0.005490940064
9.899999619,2.099999905,0.8115184597,-0.007614644244
9.975000381,2.099999905,0.8018590174,-0.01118864957
10.05000019,2.099999905,0.7921198254,-0.01543602347
10.125,2.099999905,0.7823808198,-0.01968337409
10.19999981,2.099999905,0.7723807889,-0.0234472435
10.27499962,2.099999905,0.7620748825,-0.0266451668
10.35000038,2.099999905,0.7517690592,-0.02984390594
10.42500019,2.099999905,0.7414104275,-0.03186998516
10.5,2.099999905,0.7308083355,-0.02851911634
10.57499981,2.099999905,0.7202063688,-0.02516967058
10.64999962,2.099999905,0.709604527,-0.02182164602
10.72500038,2.099999905,0.6998857303,-0.01046159957
10.80000019,2.099999905,0.6903379289,0.00244827522
10.875,2.099999905,0.6807900408,0.01535690762
10.94999981,2.099999905,0.6726545676,0.0310512837
11.02499962,2.099999905,0.6663497438,0.05035768077
11.10000038,2.099999905,0.660044493,0.06966405362
11.17500019,2.099999905,0.6537389762,0.08896991611
11.25,2.099999905,0.6525603679,0.1072286218
11.32499981,2.099999905,0.6515341939,0.1254568547
11.39999962,2.099999905,0.6505074785,0.1436858773
11.47500038,2.099999905,0.652118588,0.1585800946
11.55000019,2.099999905,0.6570429078,0.1692854762
11.625,2.099999905,0.6619666607,0.1799921393
11.69999981,2.099999905,0.6668898478,0.190700084
11.77499962,2.099999905,0.6759045549,0.1933736801
11.85000038,2.099999905,0.6856351007,0.1946421564
11.92500019,2.099999905,0.695365094,0.19591178
12,2.099999905,0.7056037325,0.1957887262
12.07499981,2.099999905,0.7179672927,0.1898477823
12.14999962,2.099999905,0.7303306201,0.1839076132
12.22500038,2.099999905,0.7426938723,0.1779681295
12.30000019,2.099999905,0.7553330658,0.1705445796
12.375,2.099999905,0.7682855027,0.1614376158
12.44999981,2.099999905,0.781237871,0.1523310542
12.52499962,2.099999905,0.7941901708,0.1432248652
12.60000038,2.099999905,0.8066653246,0.1346430033
12.67500019,2.099999905,0.818911517,0.1263126433
12.75,2.099999905,0.8311577414,0.1179823875
12.82499981,2.099999905,0.8434039978,0.1096522361
12.89999962,2.099999905,0.8547232891,0.1039231569
12.97500038,2.099999905,0.8658309169,0.09878844768
13.05000019,2.099999905,0.8769384782,0.09365373105
13.125,2.099999905,0.8880461141,0.08851893246
13.19999981,2.099999905,0.8983886514,0.08572093397
13.27499962,2.099999905,0.9086283558,0.08323713392
13.35000038,2.099999905,0.9188682705,0.08075320721
13.42500019,2.099999905,0.9291081351,0.07826920599
13.5,2.099999905,0.939073157,0.07463447005
13.57499981,2.099999905,0.9489997379,0.07083854824
13.64999962,2.099999905,0.9589263969,0.06704266369
13.72500038,2.099999905,0.9688532598,0.06324675679
13.80000019,2.099999905,0.978652583,0.05397275835
13.875,2.099999905,0.9884200576,0.04332618043
13.94999981,2.099999905,0.998187635,0.03267985955
14.02499962,2.099999905,1.007955315,0.02203379199
14.10000038,2.099999905,1.017101614,0.004651717376
14.17500019,2.099999905,1.025909739,-0.01639487594
14.25,2.099999905,1.034718037,-0.0374410376
14.32499981,2.099999905,1.043526507,-0.05848676711
14.39999962,2.099999905,1.051296265,-0.08347709477
14.47500038,2.099999905,1.057630483,-0.1139198393
14.55000019,2.099999905,1.063964885,-0.1443617493
14.625,2.099999905,1.070299552,-0.1748032123
14.69999981,2.099999905,1.076218381,-0.2057433873
14.77499962,2.099999905,1.078926804,-0.240534693
14.85000038,2.099999905,1.08163558,-0.2753261626
14.92500019,2.099999905,1.084344638,-0.3101169467
15,2.099999905,1.087054013,-0.3449074626
15.07499981,2.099999905,1.087443342,-0.3776786327
15.14999962,2.099999905,1.08697922,-0.4097069502
15.22500038,2.099999905,1.086515368,-0.4417356849
15.30000019,2.099999905,1.086051799,-0.4737640619
15.375,2.099999905,1.08541868,-0.50283283
15.44999981,2.099999905,1.084320118,-0.523786664
15.52499962,2.099999905,1.083221711,-0.5447407961
15.60000038,2.099999905,1.082123447,-0.5656954646
15.67500019,2.099999905,1.081025352,-0.5866501927
15.75,2.099999905,1.081548341,-0.5941894054
15.82499981,2.099999905,1.082695751,-0.5965612531
15.89999962,2.099999905,1.083843172,-0.5989334583
15.97500038,2.099999905,1.084990618,-0.6013061404
16.04999924,2.099999905,1.086344326,-0.601817131
16.125,2.099999905,1.08969701,-0.5842850208
16.20000076,2.099999905,1.093049612,-0.5667533278
16.27499962,2.099999905,1.096402048,-0.5492224693
16.35000038,2.099999905,1.099754488,-0.5316916108
16.42499924,2.099999905,1.10275417,-0.5095390677
16.5,2.099999905,1.10518008,-0.4798645377
16.57500076,2.099999905,1.107605882,-0.4501903355
16.64999962,2.099999905,1.110031515,-0.420517236
16.72500038,2.099999905,1.112457104,-0.3908437788
16.79999924,2.099999905,1.112818361,-0.3609874249
16.875,2.099999905,1.111694723,-0.3309983015
16.95000076,2.099999905,1.110570987,-0.3010094166
17.02499962,2.099999905,1.10944718,-0.2710215449
17.10000038,2.099999905,1.108323247,-0.2410331517
17.17499924,2.099999905,1.104709279,-0.2164157182
17.25,2.099999905,1.100002149,-0.1941549778
17.32500076,2.099999905,1.095294938,-0.1718943715
17.39999962,2.099999905,1.090587765,-0.1496344656
17.47500038,2.099999905,1.085880391,-0.1273741275
17.54999924,2.099999905,1.079663016,-0.1116576195
17.625,2.099999905,1.072855268,-0.09849793464
17.70000076,2.099999905,1.066047455,-0.08533831686
17.77499962,2.099999905,1.059239749,-0.07217909396
17.85000038,2.099999905,1.052431804,-0.05901959166
17.92499924,2.099999905,1.045188243,-0.05018654466
18,2.099999905,1.037712033,-0.0436607413
-6,2.174999952,0.9620191664,0.0003616399772
-5.925000191,2.174999952,0.961297601,0.0003650392755
-5.849999905,2.174999952,0.9605669182,0.0003688303404
-5.775000095,2.174999952,0.9598128252,0.0003736279614
-5.699999809,2.174999952,0.9590587274,0.0003784255823
-5.625,2.174999952,0.9582921739,0.0003836944234
-5.550000191,2.174999952,0.9575081469,0.0003896240087
-5.474999905,2.174999952,0.9567241149,0.0003955536522
-5.400000095,2.174999952,0.9559231103,0.0004020685155
-5.324999809,2.174999952,0.9551126742,0.0004089084105
-5.25,2.174999952,0.9543022433,0.0004157482472
-5.175000191,2.174999952,0.9534710479,0.0004231359053
-5.099999905,2.174999952,0.952638925,0.0004305479524
-5.025000095,2.174999952,0.9518012279,0.0004379925376
-4.949999809,2.174999952,0.9509534732,0.0004454958544
-4.875,2.174999952,0.9501057239,0.0004529991129
-4.800000191,2.174999952,0.9492512261,0.0004601603432
-4.724999905,2.174999952,0.9483954249,0.0004672558571
-4.650000095,2.174999952,0.9475401347,0.0004739851574
-4.574999809,2.174999952,0.9466855971,0.0004801655596
-4.5,2.174999952,0.9458315513,0.0004862833885
-4.425000191,2.174999952,0.9449895758,0.0004908490228
-4.349999905,2.174999952,0.944147595,0.0004954146571
-4.275000095,2.174999952,0.9433251546,0.0004982934915
-4.199999809,2.174999952,0.9425091494,0.0005006163265
-4.125,2.174999952,0.9417156023,0.0005014106282
-4.050000191,2.174999952,0.9409413565,0.0005008909502
-3.974999905,2.174999952,0.9401907656,0.0004988873843
-3.900000095,2.174999952,0.9394766476,0.0004945967812
-3.825000048,2.174999952,0.9387882828,0.0004888416734
-3.75,2.174999952,0.9381553876,0.0004799324088
-3.674999952,2.174999952,0.9375546955,0.0004694052914
-3.599999905,2.174999952,0.9370269042,0.0004552155442
-3.525000095,2.174999952,0.9365465043,0.0004387590161
-3.450000048,2.174999952,0.9361506009,0.0004182604607
-3.375,2.174999952,0.9358312919,0.0006130412803
-3.299999952,2.174999952,0.9355970286,0.001046854421
-3.224999905,2.174999952,0.9354884392,-0.0005376407644
-3.150000095,2.174999952,0.9354480985,-0.003218191443
-3.075000048,2.174999952,0.9357956849,-0.005870840047
-3,2.174999952,0.9347200707,-0.008480891585
-2.924999952,2.174999952,0.935669721,-0.008612452075
-2.849999905,2.174999952,0.9366458864,-0.007137905341
-2.775000095,2.174999952,0.9376475185,-0.004120574798
-2.700000048,2.174999952,0.9387395751,-0.001672193408
-2.625,2.174999952,0.9399818042,-0.0001299187716
-2.549999952,2.174999952,0.9414852528,-0.0001592031476
-2.474999905,2.174999952,0.9433205298,-0.0003980138281
-2.400000095,2.174999952,0.9454491648,6.942279015e-06
-2.325000048,2.174999952,0.9479461712,0.001494025113
-2.25,2.174999952,0.9508029839,-0.003588587744
-2.174999952,2.174999952,0.9542920917,-0.004837698769
-2.099999905,2.174999952,0.9579776395,-0.002433171263
-2.025000095,2.174999952,0.9619849057,-0.001726907212
-1.950000048,2.174999952,0.9658162292,-0.005589901004
-1.875,2.174999952,0.9710617885,-0.001354456297
-1.799999952,2.174999952,0.9767645943,-0.0002746291575
-1.725000024,2.174999952,0.9829409583,1.297099516e-05
-1.649999976,2.174999952,0.9895712361,0.0001359433518
-1.575000048,2.174999952,0.9968167336,0.0002051553602
-1.5,2.174999952,1.004567008,0.0002708102402
-1.424999952,2.174999952,1.012877922,0.0003140105691
-1.350000024,2.174999952,1.021735036,0.0003514648997
-1.274999976,2.174999952,1.031058917,0.0003822728759
-1.200000048,2.174999952,1.040865757,0.0004077797348
-1.125,2.174999952,1.051121726,0.0004226239689
-1.049999952,2.174999952,1.06165707,0.0004361267784
-0.9750000238,2.174999952,1.072559384,0.0004436926974
-0.8999999762,2.174999952,1.083714786,0.0004490759165
-0.8249999881,2.174999952,1.094873815,0.0004537837813
-0.75,2.174999952,1.1060723,0.000458138471
-0.6750000119,2.174999952,1.117290553,0.0004601111868
-0.6000000238,2.174999952,1.128310173,0.0004635688383
-0.5249999762,2.174999952,1.139118785,0.0004654682707
-0.4499999881,2.174999952,1.14944846,0.0004638710525
-0.375,2.174999952,1.159312852,0.0004727985361
-0.3000000119,2.174999952,1.168642447,0.0004519671784
-0.224999994,2.174999952,1.177415857,0.0004833393323
-0.150000006,2.174999952,1.185548652,0.0004971557646
-0.07500000298,2.174999952,1.192975014,0.0002488635364
0,2.174999952,1.199637461,0.0001772690157
0.07500000298,2.174999952,1.205547347,0.0003484501212
0.150000006,2.174999952,1.210634907,5.659129238e-05
0.224999994,2.174999952,1.214992963,-0.0002895135549
0.3000000119,2.174999952,1.218676619,-0.0007216873346
0.375,2.174999952,1.22172347,-0.001370928017
0.4499999881,2.174999952,1.224118346,-0.002209490165
0.5249999762,2.174999952,1.225896123,-0.003168104216
0.6000000238,2.174999952,1.226992833,-0.004179264419
0.6750000119,2.174999952,1.227560559,0.009257364087
0.75,2.174999952,1.227014035,0.02251592092
0.8249999881,2.174999952,1.227818932,0.02667694353
0.8999999762,2.174999952,1.226412727,0.006317859516
0.9750000238,2.174999952,1.224955733,-0.01312335301
1.049999952,2.174999952,1.223107189,-0.02057830431
1.125,2.174999952,1.220953392,-0.02443735301
1.200000048,2.174999952,1.218342611,-0.02825832926
1.274999976,2.174999952,1.215141285,-0.03428158909
1.350000024,2.174999952,1.211822386,-0.03868365288
1.424999952,2.174999952,1.20796881,-0.04424824193
1.5,2.174999952,1.203626162,-0.05121354014
1.575000048,2.174999952,1.199460382,-0.05542451516
1.649999976,2.174999952,1.194211942,-0.06361677498
1.725000024,2.174999952,1.189337392,-0.06923909485
1.799999952,2.174999952,1.18360174,-0.07850569487
1.875,2.174999952,1.178304757,-0.08453657478
1.950000048,2.174999952,1.17185579,-0.09320522845
2.025000095,2.174999952,1.166557149,-0.09437248111
2.099999905,2.174999952,1.159530523,-0.1031039506
2.174999952,2.174999952,1.15418767,-0.1145741716
2.25,2.174999952,1.148067583,-0.1302003413
2.325000048,2.174999952,1.141757801,-0.1375944465
2.400000095,2.174999952,1.1354649,-0.146211639
2.474999905,2.174999952,1.129419807,-0.1553318799
2.549999952,2.174999952,1.123615814,-0.1648742557
2.625,2.174999952,1.118139674,-0.174883917
2.700000048,2.174999952,1.113081696,-0.1853922307
2.775000095,2.174999952,1.108340768,-0.1962445974
2.849999905,2.174999952,1.103987528,-0.2075015306
2.924999952,2.174999952,1.100282895,-0.2193690091
3,2.174999952,1.096974829,-0.2315741628
3.075000048,2.174999952,1.094178911,-0.2442037165
3.150000095,2.174999952,1.092158184,-0.2573662102
3.224999905,2.174999952,1.090558815,-0.2707687914
3.299999952,2.174999952,1.089671689,-0.2845353484
3.375,2.174999952,1.089513725,-0.2985160351
3.450000048,2.174999952,1.089759154,-0.3125953972
3.525000095,2.174999952,1.091033636,-0.3267103732
3.599999905,2.174999952,1.09278329,-0.3406991959
3.674999952,2.174999952,1.095194473,-0.3545125127
3.75,2.174999952,1.098451418,-0.3678138852
3.825000048,2.174999952,1.102038801,-0.3809045255
3.900000095,2.174999952,1.106731915,-0.3929094076
3.974999905,2.174999952,1.111733047,-0.4044821262
4.050000191,2.174999952,1.117517987,-0.4149553776
4.125,2.174999952,1.12381773,-0.4244491458
4.199999809,2.174999952,1.130617586,-0.4329915345
4.275000095,2.174999952,1.138045893,-0.4399339259
4.349999905,2.174999952,1.145743516,-0.4461904466
4.425000191,2.174999952,1.154074419,-0.4502476752
4.5,2.174999952,1.162508641,-0.4539458752
4.574999809,2.174999952,1.171464881,-0.4549042881
4.650000095,2.174999952,1.180450821,-0.45558393
4.724999905,2.174999952,1.189699303,-0.4534212053
4.800000191,2.174999952,1.198947118,-0.4507978559
4.875,2.174999952,1.208190213,-0.4452140331
4.949999809,2.174999952,1.217378654,-0.4391160309
5.025000095,2.174999952,1.22627186,-0.430239886
5.099999905,2.174999952,1.235065975,-0.4209586978
5.175000191,2.174999952,1.243259671,-0.4092212915
5.25,2.174999952,1.251359546,-0.3972402215
5.324999809,2.174999952,1.258513469,-0.382800281
5.400000095,2.174999952,1.265665577,-0.3683252037
5.474999905,2.174999952,1.271420046,-0.3274944127
5.550000191,2.174999952,1.277174551,-0.2866633832
5.625,2.174999952,1.280096141,-0.2531853914
5.699999809,2.174999952,1.282610509,-0.220764339
5.775000095,2.174999952,1.290416245,-0.1659620553
5.849999905,2.174999952,1.290855082,-0.182507962
5.925000191,2.174999952,1.290990797,-0.1940850019
6,2.174999952,1.290827071,-0.2007533908
6.074999809,2.174999952,1.290085455,-0.2010432035
6.150000095,2.174999952,1.287676253,-0.1829267889
6.224999905,2.174999952,1.285267066,-0.1648104936
6.300000191,2.174999952,1.280760699,-0.148709178
6.375,2.174999952,1.276190967,-0.1326688677
6.449999809,2.174999952,1.270371044,-0.1182856932
6.525000095,2.174999952,1.263854518,-0.1048257127
6.599999905,2.174999952,1.256894968,-0.09211045504
6.675000191,2.174999952,1.248744751,-0.08139611036
6.75,2.174999952,1.240594585,-0.07068184018
6.824999809,2.174999952,1.231361238,-0.06221044436
6.900000095,2.174999952,1.221946958,-0.05411351845
6.974999905,2.174999952,1.21218039,-0.04692399874
7.050000191,2.174999952,1.20188197,-0.0411038734
7.125,2.174999952,1.191583614,-0.03528378904
7.199999809,2.174999952,1.180807745,-0.03110056184
7.275000095,2.174999952,1.169975929,-0.02710884809
7.349999905,2.174999952,1.159061411,-0.02359057963
7.425000191,2.174999952,1.147990533,-0.02096620761
7.5,2.174999952,1.136919726,-0.01834185235
7.574999809,2.174999952,1.125838758,-0.01643713191
7.650000095,2.174999952,1.114754344,-0.01477140654
7.724999905,2.174999952,1.103685347,-0.01317405235
7.800000191,2.174999952,1.092743387,-0.01214294322
7.875,2.174999952,1.081801496,-0.01111184154
7.949999809,2.174999952,1.070958011,-0.01024768222
8.024999619,2.174999952,1.060252393,-0.009617415257
8.100000381,2.174999952,1.049546639,-0.008987138979
8.175000191,2.174999952,1.039029546,-0.008520858362
8.25,2.174999952,1.028602761,-0.008133132011
8.324999809,2.174999952,1.018175977,-0.007745405193
8.399999619,2.174999952,1.007999389,-0.007483616471
8.475000381,2.174999952,0.9978549644,-0.007238079328
8.550000191,2.174999952,0.9877221611,-0.006996990647
8.625,2.174999952,0.9778372753,-0.006851803977
8.699999809,2.174999952,0.9679523895,-0.006706616841
8.774999619,2.174999952,0.9580999391,-0.006574398838
8.850000381,2.174999952,0.948429736,-0.00651509827
8.925000191,2.174999952,0.9387596558,-0.006455798633
9,2.174999952,0.9291209971,-0.006391054019
9.074999809,2.174999952,0.9196042762,-0.006305179559
9.149999619,2.174999952,0.9100875552,-0.006219304632
9.225000381,2.174999952,0.9005922654,-0.006093592849
9.300000191,2.174999952,0.8911806949,-0.00581336068
9.375,2.174999952,0.8817691243,-0.005533128511
9.449999809,2.174999952,0.8723738809,-0.005279093515
9.524999619,2.174999952,0.8630709868,-0.005173234735
9.600000381,2.174999952,0.8537679744,-0.005067374092
9.675000191,2.174999952,0.8444688944,-0.005022021011
9.75,2.174999952,0.8352620158,-0.00643932214
9.824999809,2.174999952,0.8260551371,-0.00785662327
9.899999619,2.174999952,0.8168482585,-0.009273924865
9.975000381,2.174999952,0.8075474556,-0.01289225463
10.05000019,2.174999952,0.7982330506,-0.01683246158
10.125,2.174999952,0.7889186455,-0.02077266946
10.19999981,2.174999952,0.7793101577,-0.02504759096
10.27499962,2.174999952,0.7695413894,-0.02950493619
10.35000038,2.174999952,0.7597724968,-0.03396233916
10.42500019,2.174999952,0.7498564794,-0.03667017817
10.5,2.174999952,0.739682259,-0.03631024808
10.57499981,2.174999952,0.7295080387,-0.03595031425
10.64999962,2.174999952,0.7193463582,-0.03541167825
10.72500038,2.174999952,0.709827718,-0.02570729516
10.80000019,2.174999952,0.7003091989,-0.01600303501
10.875,2.174999952,0.6907906797,-0.006298773922
10.94999981,2.174999952,0.6829236009,0.008454380557
11.02499962,2.174999952,0.6760946573,0.02638139203
11.10000038,2.174999952,0.6692656269,0.04430863261
11.17500019,2.174999952,0.6631432951,0.06245531514
11.25,2.174999952,0.6611306167,0.08187961578
11.32499981,2.174999952,0.6591179383,0.1013039127
11.39999962,2.174999952,0.6571052599,0.1207282171
11.47500038,2.174999952,0.658665915,0.1365244538
11.55000019,2.174999952,0.6624534365,0.1500593722
11.625,2.174999952,0.666240958,0.1635942906
11.69999981,2.174999952,0.6701332838,0.1769345999
11.77499962,2.174999952,0.6789220951,0.1811828017
11.85000038,2.174999952,0.6877110181,0.1854310632
11.92500019,2.174999952,0.6964998293,0.189679265
12,2.174999952,0.7063690527,0.1910511702
12.07499981,2.174999952,0.7181573646,0.1873140335
12.14999962,2.174999952,0.7299456764,0.1835768968
12.22500038,2.174999952,0.7417341382,0.1798397303
12.30000019,2.174999952,0.7541100383,0.1734891087
12.375,2.174999952,0.7668272445,0.1656204164
12.44999981,2.174999952,0.7795444507,0.1577517241
12.52499962,2.174999952,0.7922616568,0.1498830318
12.60000038,2.174999952,0.8045816216,0.1419998854
12.67500019,2.174999952,0.8168239524,0.134114027
12.75,2.174999952,0.8290662832,0.1262281686
12.82499981,2.174999952,0.8413086141,0.1183423176
12.89999962,2.174999952,0.8525652963,0.1130417883
12.97500038,2.174999952,0.8637935424,0.1078161597
13.05000019,2.174999952,0.8750216458,0.1025905982
13.125,2.174999952,0.8862201054,0.09745391458
13.19999981,2.174999952,0.8966293551,0.09468350559
13.27499962,2.174999952,0.9070386049,0.09191310406
13.35000038,2.174999952,0.917447987,0.08914266527
13.42500019,2.174999952,0.9278487896,0.08634037524
13.5,2.174999952,0.9379638384,0.08245951682
13.57499981,2.174999952,0.9480788871,0.07857865095
13.64999962,2.174999952,0.9581939358,0.07469779253
13.72500038,2.174999952,0.9683091132,0.07081688195
13.80000019,2.174999952,0.9783171714,0.06090082601
13.875,2.174999952,0.9883193645,0.05065392703
13.94999981,2.174999952,0.9983215577,0.04040703177
14.02499962,2.174999952,1.008323751,0.03016013838
14.10000038,2.174999952,1.017661247,0.01204768475
14.17500019,2.174999952,1.026824875,-0.008120152168
14.25,2.174999952,1.035988502,-0.02828798816
14.32499981,2.174999952,1.04515213,-0.04845582694
14.39999962,2.174999952,1.053026527,-0.07381696254
14.47500038,2.174999952,1.059895023,-0.1032308117
14.55000019,2.174999952,1.066763433,-0.1326442957
14.625,2.174999952,1.073631843,-0.1620577723
14.69999981,2.174999952,1.079616279,-0.1926660389
14.77499962,2.174999952,1.082995162,-0.2267960459
