Points:0,Points:1,Points:2,U:0,U:1,U:2,Umag,Vorticity:0,Vorticity:1,Vorticity:2,Q,Qstar
-7.584463596,4.985851288,0,0.9907855988,0.02651269361,2.962099316e-12,0.9911402654,-1.405881813e-12,-3.589446665e-12,0.0006454682443,-3.405250754e-05,-0.0001362100302
-7.315452576,4.985851288,0,0.9906214476,0.02821318991,4.101902411e-12,0.9910231261,-9.529202514e-13,-3.146895071e-12,0.0006105724024,-3.890693915e-05,-0.0001556277566
-7.054954052,4.985851288,0,0.9905154705,0.02996718697,4.647488991e-12,0.9909686825,-7.671888298e-13,-1.231224324e-12,0.0005808077403,-4.433870345e-05,-0.0001773548138
-6.802698612,4.985851288,0,0.9904735684,0.03177328035,4.734055162e-12,0.990983063,-5.453101078e-13,-1.517412064e-12,0.0005563395098,-5.039272583e-05,-0.0002015709033
-6.558425426,4.985851288,0,0.9905016422,0.03362928331,5.406415333e-12,0.9910723646,-3.639959428e-14,-4.399524148e-12,0.0005372074666,-5.711144331e-05,-0.0002284457732
-6.321881294,4.985851288,0,0.9906052351,0.03553219512,6.866629227e-12,0.9912422856,6.736303139e-13,-5.780089515e-12,0.000523347233,-6.453436799e-05,-0.000258137472
-6.092822552,4.985851288,0,0.9907896519,0.03747818992,8.107730633e-12,0.9914982345,1.437281392e-12,-3.248236749e-12,0.0005145366886,-7.269767957e-05,-0.0002907907183
-5.871011734,4.985851288,0,0.9910598993,0.03946264833,8.336200653e-12,0.9918452625,2.04672607e-12,8.044350776e-13,0.0005105000455,-8.163176244e-05,-0.0003265270498
-5.656219959,4.985851288,0,0.9914203882,0.04148018733,7.770960958e-12,0.9922877567,2.243173746e-12,2.729263213e-12,0.0005109484191,-9.136096924e-05,-0.0003654438769
-5.448224545,4.985851288,0,0.9918750525,0.04352470487,7.194203566e-12,0.9928295521,2.097445481e-12,7.055853297e-13,0.0005154729588,-0.0001019027986,-0.0004076111945
-5.246810913,4.985851288,0,0.9924271107,0.04558946937,7.472614541e-12,0.9934736885,2.152254937e-12,-5.506383544e-12,0.0005236548022,-0.0001132665857,-0.0004530663427
-5.051770687,4.985851288,0,0.9930790663,0.04766718671,9.353847558e-12,0.994222406,2.914098867e-12,-1.469771006e-11,0.0005352080916,-0.0001254504605,-0.0005018018419
-4.862902164,4.985851288,0,0.9938327074,0.04975011572,1.310869295e-11,0.9950771449,4.174089893e-12,-2.317258017e-11,0.0005496320082,-0.0001384465722,-0.0005537862889
-4.680010319,4.985851288,0,0.9946889281,0.05183017254,1.801109609e-11,0.996038368,5.029625154e-12,-2.566761387e-11,0.0005664061755,-0.0001522335078,-0.0006089340313
-4.502905369,4.985851288,0,0.995647788,0.05389904603,2.242929974e-11,0.9971056238,4.809107539e-12,-1.991357079e-11,0.0005852992181,-0.0001667837932,-0.000667135173
-4.331404209,4.985851288,0,0.9967083931,0.0559483245,2.502094018e-11,0.9982774343,3.840047204e-12,-1.018555032e-11,0.0006059255684,-0.0001820557081,-0.0007282228325
-4.004511833,4.985851288,0,0.9991270304,0.05995468795,2.644389915e-11,1.000924267,3.25373322e-12,-7.701927637e-12,0.0006499368465,-0.000214562926,-0.0008582517039
-3.848781586,4.985851288,0,1.000478983,0.0618955642,2.828946452e-11,1.002391768,3.984618191e-12,-1.912922251e-11,0.0006730748573,-0.0002316655155,-0.0009266620618
-3.551949024,4.985851288,0,1.003447056,0.06561482698,3.861922934e-11,1.005590025,3.560546389e-12,-5.017948557e-11,0.0007202477427,-0.0002671930706,-0.001068772282
-3.410539389,4.985851288,0,1.005052686,0.0673795715,4.683779059e-11,1.007308745,1.52430412e-12,-6.291681065e-11,0.0007435395382,-0.0002854573831,-0.001141829533
-3.273604631,4.985851288,0,1.006731153,0.06907297671,5.62731424e-11,1.009097958,-1.293127064e-12,-7.124613399e-11,0.0007664036239,-0.0003039288567,-0.001215715427
-3.141002655,4.985851288,0,1.00847578,0.07068991661,6.620239773e-11,1.010950278,-4.374171164e-12,-7.589275736e-11,0.0007882487262,-0.0003225142136,-0.001290056854
-3.012596846,4.985851288,0,1.010279894,0.072225824,7.624735565e-11,1.012858348,-7.607116326e-12,-7.928351725e-11,0.0008103053551,-0.0003411213693,-0.001364485477
-2.888253927,4.985851288,0,1.012135506,0.07367743552,8.638673804e-11,1.014813602,-1.134776214e-11,-8.360635101e-11,0.0008285128279,-0.0003596686875,-0.00143867475
-2.767845869,4.985851288,0,1.014036179,0.07504081726,9.677730839e-11,1.016808977,-1.612360766e-11,-9.03848385e-11,0.000855149061,-0.0003780680127,-0.001512272051
-2.65124774,4.985851288,0,1.015972495,0.07631717622,1.07738575e-10,1.018834836,-2.265297498e-11,-9.917244109e-11,0.0008513331995,-0.0003961247567,-0.001584499027
-2.538339138,4.985851288,0,1.017941236,0.07749528438,1.193092292e-10,1.020886811,-3.013757993e-11,-7.924975953e-11,-0.001646644203,-0.0003280963865,-0.001312385546
-2.429003477,4.985851288,0,1.018934727,0.07805592567,1.252013493e-10,1.021920107,-3.380427188e-11,-5.472518966e-11,-0.004120860249,-0.0002511587809,-0.001004635124
-20,5.178058147,0,0.9999985099,0.0002573134261,3.423013283e-13,0.999998543,-4.621119026e-14,1.818437978e-13,0.000335647288,-3.279670757e-09,-1.311868303e-08
-19.33812332,5.178058147,0,0.9999760389,0.0004818763409,2.195515904e-13,0.999976155,1.114534084e-14,2.309869418e-13,0.0004897376057,-1.308595543e-08,-5.234382172e-08
-18.69718933,5.178058147,0,0.9999061823,0.0009050004883,3.55384667e-14,0.9999065918,1.031518892e-13,1.91055952e-13,0.0006113687996,-4.201424986e-08,-1.680569994e-07
-18.07653809,5.178058147,0,0.9997890592,0.001289869659,-3.139548625e-14,0.9997898912,1.363150722e-13,4.239072269e-14,0.0005615847767,-9.035387194e-08,-3.614154878e-07
-17.4755249,5.178058147,0,0.9996285439,0.001663600327,-2.262957616e-14,0.9996299282,9.255400266e-14,-3.613307028e-15,0.0005430529127,-1.60983717e-07,-6.439348681e-07
-16.89352989,5.178058147,0,0.999427557,0.002051489661,-2.796938028e-14,0.9994296625,3.235533044e-14,6.215057494e-14,0.0005555381649,-2.589781047e-07,-1.035912419e-06
-16.32995033,5.178058147,0,0.9991893172,0.002475130139,-9.171027653e-14,0.9991923828,9.523041671e-14,9.373036201e-15,0.000595194113,-3.909338488e-07,-1.563735395e-06
-15.78420544,5.178058147,0,0.9989178181,0.002951262984,-3.568076824e-14,0.9989221778,2.186412536e-13,-2.216037954e-13,0.0006559180329,-5.643207146e-07,-2.257282858e-06
-15.25572968,5.178058147,0,0.9986169934,0.003491489915,1.542555824e-13,0.9986230971,7.436603687e-14,-1.578400903e-13,0.0007305417676,-7.869606975e-07,-3.14784279e-06
-14.24841595,5.178058147,0,0.9979428649,0.00478726346,-1.87218703e-13,0.9979543474,-3.490258755e-13,3.409316828e-13,0.0008932054043,-1.410811819e-06,-5.643247277e-06
-13.76853657,5.178058147,0,0.9975768924,0.005544997752,-2.067604985e-13,0.9975923031,-5.276034058e-14,-3.638319572e-13,0.000968705921,-1.827360393e-06,-7.309441571e-06
-13.30384254,5.178058147,0,0.9971961975,0.006373045035,1.598921191e-13,0.9972165623,-9.680033468e-14,-3.053148283e-13,0.001034252346,-2.323049557e-06,-9.292198229e-06
-12.85385323,5.178058147,0,0.9968039393,0.007267259527,8.181384173e-14,0.9968304302,-5.256128649e-13,7.866184917e-13,0.001086472999,-2.905478368e-06,-1.162191347e-05
-12.41810226,5.178058147,0,0.9964033365,0.008222853765,-5.488681341e-13,0.9964372656,-5.016350833e-13,9.332660512e-13,0.001123262919,-3.583042144e-06,-1.433216858e-05
-11.99613953,5.178058147,0,0.9959973097,0.009235014208,-7.493331042e-13,0.9960401229,2.512490812e-13,-4.690770342e-13,0.001144150621,-4.364331744e-06,-1.745732698e-05
-11.19184971,5.178058147,0,0.9951812029,0.01141230948,5.329406621e-14,0.9952466365,5.481670348e-13,6.366854201e-13,0.001140350825,-6.281147762e-06,-2.512459105e-05
-10.80869007,5.178058147,0,0.9947773814,0.01257114299,-6.410024421e-13,0.9948568099,3.025304616e-13,1.396863094e-12,0.00111883413,-7.443507911e-06,-2.977403165e-05
-10.4376545,5.178058147,0,0.9943808913,0.01377414726,-1.026185647e-12,0.9944762864,6.138433403e-13,-1.818121391e-13,0.001086938661,-8.764546692e-06,-3.505818677e-05
-10.0783596,5.178058147,0,0.9939953089,0.01502049901,-5.14376302e-13,0.9941087916,9.182947371e-13,-1.385074238e-12,0.001046972233,-1.02647009e-05,-4.105880362e-05
-9.730434418,5.178058147,0,0.9936245084,0.01631013863,-3.065559959e-14,0.9937583631,8.556715449e-13,-8.786356516e-13,0.001001260709,-1.196746325e-05,-4.786985301e-05
-9.393518448,5.178058147,0,0.9932726622,0.0176435858,8.358266336e-14,0.9934293521,7.193781161e-13,-7.787485392e-13,0.0009518153965,-1.390034049e-05,-5.560136196e-05
-9.06726265,5.178058147,0,0.9929440618,0.01902173832,4.682940234e-13,0.9931262439,5.155361815e-13,-1.656739416e-12,0.0009006813634,-1.60923646e-05,-6.436945841e-05
-8.751331329,5.178058147,0,0.9926435351,0.02044567838,1.162342575e-12,0.9928540747,-9.25805114e-14,-1.713791977e-12,0.0008496358059,-1.857542156e-05,-7.430168625e-05
-8.445397377,5.178058147,0,0.9923759699,0.02191646583,1.565867986e-12,0.9926179512,-1.029571936e-12,-6.520927461e-13,0.0007999447407,-2.138485615e-05,-8.553942462e-05
-8.149144173,5.178058147,0,0.9921465516,0.02343497798,1.551396598e-12,0.9924232857,-1.740397323e-12,-3.502731959e-13,0.0007528648712,-2.455632966e-05,-9.822531865e-05
-7.86226511,5.178058147,0,0.9919605851,0.02500174567,1.740308201e-12,0.9922756118,-1.784989799e-12,-2.075083595e-12,0.0007095120382,-2.812663115e-05,-0.0001125065246
-7.584463596,5.178058147,0,0.991823554,0.0266168341,2.712608567e-12,0.9921806379,-1.319635482e-12,-4.012005138e-12,0.000670411333,-3.213529999e-05,-0.0001285412
-7.315452576,5.178058147,0,0.9917408824,0.02827974223,3.943334808e-12,0.9921440025,-8.823042123e-13,-3.353170389e-12,0.0006360108382,-3.662113158e-05,-0.0001464845263
-7.054954052,5.178058147,0,0.991718173,0.02998931147,4.494991185e-12,0.9921715041,-7.011119116e-13,-1.29080904e-12,0.0006067385548,-4.162139157e-05,-0.0001664855663
-6.802698612,5.178058147,0,0.9917607307,0.0317436792,4.615192777e-12,0.992268617,-5.566209386e-13,-1.740262448e-12,0.0005827216664,-4.717284537e-05,-0.0001886913815
-6.558425426,5.178058147,0,0.9918737411,0.03354023769,5.373216195e-12,0.9924406612,-2.298770983e-13,-4.836384331e-12,0.0005640123272,-5.330912973e-05,-0.0002132365189
-6.321881294,5.178058147,0,0.9920621514,0.03537563235,6.947418335e-12,0.9926926753,3.172100169e-13,-6.365127175e-12,0.0005504830042,-6.006141484e-05,-0.0002402456594
-5.656219959,5.178058147,0,0.9931234121,0.04107024521,8.182738341e-12,0.9939722716,1.734669049e-12,2.82787899e-12,0.0005382653326,-8.425863052e-05,-0.0003370345221
-5.448224545,5.178058147,0,0.9936544895,0.0430130288,7.522819173e-12,0.9945850216,1.453023032e-12,1.012820904e-12,0.0005426057614,-9.368906467e-05,-0.0003747562587
-5.246810913,5.178058147,0,0.9942785501,0.04496751726,7.746417223e-12,0.9952948874,1.231364403e-12,-5.660439999e-12,0.0005506132147,-0.0001038093251,-0.0004152373003
-4.862902164,5.178058147,0,0.9958117604,0.04888304323,1.375531286e-11,0.9970108395,2.429994574e-12,-2.434973577e-11,0.0005759078776,-0.0001260851859,-0.0005043407436
-4.680010319,5.178058147,0,0.9967217445,0.05082907528,1.884933529e-11,0.9980169492,3.077076788e-12,-2.60365219e-11,0.0005921869306,-0.0001382031332,-0.000552812533
-4.502905369,5.178058147,0,0.9977265,0.05275702104,2.322401126e-11,0.9991203492,2.966572083e-12,-1.915298822e-11,0.0006104341592,-0.000150934764,-0.0006037390558
-4.004511833,5.178058147,0,1.001289845,0.05835591257,2.683171046e-11,1.002988916,1.264847168e-12,-8.096149619e-12,0.000673020957,-0.0001923814707,-0.0007695258828
-3.848781586,5.178058147,0,1.002650142,0.06013612822,2.880252287e-11,1.004451921,1.265838996e-12,-1.961162482e-11,0.0006953869015,-0.0002070890623,-0.0008283562493
-3.551949024,5.178058147,0,1.005602837,0.06352739781,3.893636455e-11,1.007607461,-6.115689552e-13,-4.777754928e-11,0.0007406390505,-0.0002374717442,-0.0009498869767
-3.410539389,5.178058147,0,1.007184386,0.06512690336,4.665859366e-11,1.009287819,-3.190557193e-12,-5.89715915e-11,0.0007628336316,-0.0002529988415,-0.001011995366
-3.273604631,5.178058147,0,1.008828163,0.06665565073,5.543536116e-11,1.011027813,-6.507686751e-12,-6.653272377e-11,0.0007850190159,-0.0002686417138,-0.001074566855
-3.141002655,5.178058147,0,1.010527492,0.06810954213,6.468243996e-11,1.012820182,-1.007589758e-11,-7.093697851e-11,0.0008063180721,-0.0002843265247,-0.001137306099
-3.012596846,5.178058147,0,1.012275696,0.06948503107,7.404066249e-11,1.014657703,-1.374425313e-11,-7.387297024e-11,0.0008275075816,-0.0002999816788,-0.001199926715
-2.888253927,5.178058147,0,1.014065742,0.07077977061,8.340947377e-11,1.016532885,-1.769488722e-11,-7.70815009e-11,0.0008451960748,-0.0003155294689,-0.001262117876
-2.767845869,5.178058147,0,1.015891194,0.07199074328,9.28644453e-11,1.018438798,-2.215342493e-11,-8.213016378e-11,0.0008707480738,-0.0003309123276,-0.001323649311
-2.65124774,5.178058147,0,1.017743587,0.07311978191,1.026668126e-10,1.020366852,-2.740816948e-11,-8.797670231e-11,0.0008675677818,-0.0003459799336,-0.001383919735
-2.429003477,5.178058147,0,1.020564556,0.07464912534,1.175094466e-10,1.023291017,-3.539385451e-11,-4.655352145e-11,-0.003493569326,-0.000220094109,-0.0008803764358
-20,5.376709461,0,0.9999985695,0.0002642034669,3.109075497e-13,0.9999986044,-1.409125908e-13,1.405278617e-13,0.0003466278431,-3.105917301e-09,-1.24236692e-08
-19.33812332,5.376709461,0,0.9999773502,0.0004960637889,2.152008498e-13,0.9999774733,-6.054691796e-14,1.887291593e-13,0.0005067033344,-1.259684268e-08,-5.038737072e-08
-18.69718933,5.376709461,0,0.9999113083,0.0009340044344,5.78695078e-14,0.9999117445,8.104302141e-14,1.607865859e-13,0.00063481502,-4.042901836e-08,-1.617160734e-07
-18.07653809,5.376709461,0,0.999800384,0.001334020868,2.668167336e-15,0.999801274,1.549079333e-13,3.883305895e-14,0.0005858769873,-8.675009155e-08,-3.470003662e-07
-17.4755249,5.376709461,0,0.9996481538,0.001722977613,7.720766301e-15,0.9996496386,1.288728916e-13,2.381767201e-14,0.0005676755682,-1.545123922e-07,-6.180495689e-07
-16.89352989,5.376709461,0,0.9994575977,0.002125907457,-2.355640639e-14,0.9994598587,7.927112336e-14,7.151142065e-14,0.0005798472557,-2.487881829e-07,-9.951527318e-07
-16.32995033,5.376709461,0,0.9992320538,0.00256418041,-7.48759236e-14,0.9992353438,1.388462099e-13,-4.516862145e-14,0.0006187458057,-3.760166578e-07,-1.504066631e-06
-15.78420544,5.376709461,0,0.9989754558,0.003054368775,2.788221043e-14,0.9989801251,2.010573104e-13,-2.32518269e-13,0.0006784440484,-5.43456963e-07,-2.173827852e-06
-15.25572968,5.376709461,0,0.9986917973,0.003607955063,1.860109695e-13,0.9986983144,-1.069406879e-14,-7.065311877e-15,0.0007518460043,-7.587864275e-07,-3.03514571e-06
-14.74397564,5.376709461,0,0.9983850718,0.004231646657,4.204398467e-14,0.9983940396,-3.338378564e-13,4.525168218e-13,0.000831896381,-1.029470127e-06,-4.117880508e-06
-14.24841595,5.376709461,0,0.9980592132,0.004928080831,-2.79635012e-13,0.9980713797,-2.810390809e-13,2.112374403e-13,0.0009120879695,-1.362560852e-06,-5.450243407e-06
-13.76853657,5.376709461,0,0.9977179766,0.005696722772,-1.752404645e-13,0.9977342399,-3.608619547e-15,-4.707085958e-13,0.0009866531473,-1.765361958e-06,-7.061447832e-06
-13.30384254,5.376709461,0,0.9973647594,0.006534780376,1.691608008e-13,0.9973861673,-1.082786475e-13,-1.247680073e-13,0.001051075524,-2.244934876e-06,-8.979739505e-06
-12.85385323,5.376709461,0,0.9970028996,0.007438057102,-5.49977815e-14,0.9970306448,-4.529016051e-13,9.456726851e-13,0.001102317823,-2.807699275e-06,-1.12307971e-05
-12.41810226,5.376709461,0,0.9966356158,0.00840168912,-6.89548787e-13,0.9966710285,-2.675285937e-13,6.625560018e-13,0.001138708089,-3.460562084e-06,-1.384224834e-05
-11.99613953,5.376709461,0,0.9962661266,0.009420757182,-6.515415377e-13,0.9963106673,4.434606707e-13,-8.918731639e-13,0.001159461099,-4.211750365e-06,-1.684700146e-05
-11.58753014,5.376709461,0,0.9958974719,0.01049074717,7.188531454e-14,0.9959527249,7.368213028e-13,-9.099446457e-13,0.001164841931,-5.070516636e-06,-2.028206654e-05
-11.19184971,5.376709461,0,0.9955328107,0.01160785928,1.221811281e-13,0.9956004819,3.829076542e-13,9.131181054e-13,0.001156226965,-6.047664101e-06,-2.41906564e-05
-10.80869007,5.376709461,0,0.9951754212,0.01276917662,-6.401394172e-13,0.995257339,2.372826328e-13,1.309934149e-12,0.001135277213,-7.156736956e-06,-2.862694782e-05
-10.4376545,5.376709461,0,0.9948288202,0.01397269778,-8.903596176e-13,0.994926941,5.645885235e-13,-4.427712537e-13,0.001103957184,-8.414151125e-06,-3.36566045e-05
-10.0783596,5.376709461,0,0.9944965243,0.01521728002,-3.180073392e-13,0.9946129411,7.631351063e-13,-1.392147465e-12,0.00106461707,-9.838318874e-06,-3.93532755e-05
-9.730434418,5.376709461,0,0.9941824675,0.01650249772,1.102466642e-13,0.994319421,6.841987914e-13,-7.872040151e-13,0.001019577496,-1.145014903e-05,-4.580059613e-05
-9.393518448,5.376709461,0,0.9938907027,0.01782847196,2.198165695e-13,0.994050594,6.072384349e-13,-7.475424901e-13,0.0009710157174,-1.327360587e-05,-5.309442349e-05
-9.06726265,5.376709461,0,0.9936255813,0.01919566467,6.047017271e-13,0.9938109827,3.686074883e-13,-1.410978214e-12,0.0009208630072,-1.533483191e-05,-6.133932766e-05
-8.751331329,5.376709461,0,0.993391633,0.0206046924,1.148065258e-12,0.9936052989,-3.305876081e-13,-1.124582198e-12,0.0008707822999,-1.766225978e-05,-7.064903912e-05
-8.445397377,5.376709461,0,0.9931936264,0.02205613628,1.311936237e-12,0.9934384997,-1.239693244e-12,-4.245312869e-14,0.0008221476455,-2.028629569e-05,-8.114518278e-05
-8.149144173,5.376709461,0,0.9930365086,0.02355038002,1.149663698e-12,0.9933157241,-1.787749961e-12,-1.319033858e-13,0.0007760282606,-2.323883382e-05,-9.295533528e-05
-7.86226511,5.376709461,0,0.9929251671,0.02508746088,1.366567558e-12,0.9932420491,-1.700750651e-12,-2.341422195e-12,0.0007333609974,-2.655224307e-05,-0.0001062089723
-7.584463596,5.376709461,0,0.9928648472,0.02666696161,2.463745137e-12,0.9932229013,-1.212093468e-12,-4.433475288e-12,0.0006948798546,-3.025910155e-05,-0.0001210364062
-7.315452576,5.376709461,0,0.9928605556,0.02828791179,3.788869392e-12,0.9932634539,-7.666170758e-13,-3.577505046e-12,0.0006611169665,-3.439137799e-05,-0.000137565512
-7.054954052,5.376709461,0,0.9929172397,0.02994872257,4.372101639e-12,0.993368799,-5.807540863e-13,-1.340868389e-12,0.0006324453279,-3.897979695e-05,-0.0001559191878
-6.802698612,5.376709461,0,0.9930397272,0.03164714202,4.502231053e-12,0.99354388,-5.326609379e-13,-1.840960977e-12,0.0006088950904,-4.405458822e-05,-0.0001762183529
-6.321881294,5.376709461,0,0.9934999943,0.03514436632,6.959715356e-12,0.9941214036,-4.689521341e-14,-6.844505431e-12,0.0005770744756,-5.576651165e-05,-0.0002230660466
-6.092822552,5.376709461,0,0.99384588,0.03693525866,8.507862817e-12,0.9945319736,4.942942756e-13,-4.473854013e-12,0.0005687009543,-6.244495307e-05,-0.0002497798123
-5.871011734,5.376709461,0,0.9942735434,0.03874798864,9.019736347e-12,0.9950282838,1.002585601e-12,4.072827145e-14,0.0005648718216,-6.969335664e-05,-0.0002787734265
-5.656219959,5.376709461,0,0.9947857261,0.0405770652,8.507457759e-12,0.9956129464,1.156074802e-12,2.945091436e-12,0.0005652213586,-7.752099918e-05,-0.0003100839967
-5.448224545,5.376709461,0,0.9953846931,0.04241649806,7.7560805e-12,0.996288034,8.671873983e-13,1.451111366e-12,0.0005695454893,-8.592858649e-05,-0.0003437143459
-5.246810913,5.376709461,0,0.9960718751,0.04425986856,7.874430275e-12,0.9970547208,4.683133221e-13,-5.489455245e-12,0.0005773870507,-9.491299716e-05,-0.0003796519886
-5.051770687,5.376709461,0,0.9968481064,0.04610044882,9.897718929e-12,0.9979135226,3.979976071e-13,-1.612179487e-11,0.0005881972611,-0.0001044640085,-0.0004178560339
-4.862902164,5.376709461,0,0.997713387,0.04793127626,1.40792742e-11,0.9988640598,7.053446369e-13,-2.508562455e-11,0.0006016171537,-0.000114564391,-0.0004582575639
-4.680010319,5.376709461,0,0.9986671209,0.04974526912,1.930859812e-11,0.9999053006,1.030570594e-12,-2.633108488e-11,0.0006172694266,-0.0001251864014,-0.0005007456057
-4.502905369,5.376709461,0,0.9997077584,0.05153534561,2.366692085e-11,1.001035211,1.023988186e-12,-1.87071296e-11,0.0006348512834,-0.0001362957992,-0.0005451831967
-4.331404209,5.376709461,0,1.000833035,0.0532945171,2.588877029e-11,1.002251001,6.474239547e-13,-8.20156703e-12,0.0006540043978,-0.0001478613704,-0.0005914454814
-4.16533041,5.376709461,0,1.002040148,0.05501599237,2.64080216e-11,1.00354931,1.162056562e-13,-3.285317331e-12,0.0006742764963,-0.0001598358213,-0.000639343285
-3.848781586,5.376709461,0,1.004684687,0.05832031369,2.883383289e-11,1.006375963,-1.057525595e-12,-1.907271216e-11,0.0007172400947,-0.0001847820095,-0.0007391280378
-3.69797945,5.376709461,0,1.006113052,0.05989143625,3.275664115e-11,1.007894071,-2.182760916e-12,-3.240735111e-11,0.0007389598759,-0.0001976574713,-0.0007906298852
-3.551949024,5.376709461,0,1.007605314,0.06140155718,3.849823238e-11,1.009474428,-4.130643744e-12,-4.4651529e-11,0.0007606638246,-0.0002107183682,-0.0008428734727
-3.410539389,5.376709461,0,1.00915575,0.06284617633,4.564545963e-11,1.011110761,-6.954933157e-12,-5.445075293e-11,0.0007821685285,-0.0002238950256,-0.0008955801022
-3.273604631,5.376709461,0,1.0107584,0.06422140449,5.370907191e-11,1.01279659,-1.031494855e-11,-6.134329156e-11,0.0008035443025,-0.0002371227893,-0.000948491157
-3.141002655,5.376709461,0,1.012406945,0.06552405655,6.223753457e-11,1.014525123,-1.377829968e-11,-6.559250365e-11,0.0008241489413,-0.0002503514115,-0.001001405646
-3.012596846,5.376709461,0,1.014095187,0.06675147265,7.087783138e-11,1.016289726,-1.715927574e-11,-6.831966243e-11,0.0008447099244,-0.0002635137935,-0.001054055174
-2.888253927,5.376709461,0,1.01581645,0.06790208817,7.950509001e-11,1.018083373,-2.046634737e-11,-7.10586312e-11,0.0008617214626,-0.0002765430836,-0.001106172334
-2.767845869,5.376709461,0,1.017564774,0.06897371262,8.817930414e-11,1.019899721,-2.362944562e-11,-7.56339158e-11,0.0008859224617,-0.0002894077334,-0.001157630933
-2.65124774,5.376709461,0,1.019332409,0.06996860355,9.718918725e-11,1.021730965,-2.639985799e-11,-8.092185255e-11,0.0008836866473,-0.0003019779397,-0.001207911759
-2.538339138,5.376709461,0,1.021116376,0.07087810338,1.06274288e-10,1.023573328,-2.84242508e-11,-6.276389825e-11,-0.001030623913,-0.0002504235599,-0.00100169424
-2.429003477,5.376709461,0,1.022013068,0.071308285,1.107053754e-10,1.024497722,-2.920118314e-11,-4.234034304e-11,-0.002924843226,-0.000192687221,-0.000770748884
-20,5.58202219,0,0.9999986887,0.0002708979882,2.53177904e-13,0.9999987254,-2.29495703e-13,8.923710295e-14,0.0003572834539,-2.961483947e-09,-1.184593579e-08
-19.33812332,5.58202219,0,0.9999787807,0.0005098839756,1.927062568e-13,0.9999789107,-1.275071086e-13,1.309088742e-13,0.0005232273252,-1.21447874e-08,-4.857914959e-08
-18.69718933,5.58202219,0,0.9999166727,0.0009623111691,7.727800062e-14,0.9999171358,5.667024467e-14,1.141554299e-13,0.0006577213644,-3.889305944e-08,-1.555722378e-07
-18.07653809,5.58202219,0,0.9998121262,0.001377154607,4.116832201e-14,0.9998130746,1.495227417e-13,3.136521668e-14,0.0006096155266,-8.322829359e-08,-3.329131744e-07
-17.4755249,5.58202219,0,0.9996686578,0.001780994586,4.022129851e-14,0.9996702443,1.160881558e-13,5.286123915e-14,0.0005917429226,-1.481092795e-07,-5.92437118e-07
-16.89352989,5.58202219,0,0.999489069,0.002198570175,-1.759502917e-14,0.9994914871,7.599004298e-14,7.31348982e-14,0.0006036360865,-2.386020981e-07,-9.544083923e-07
-16.32995033,5.58202219,0,0.9992766976,0.002651002491,-4.652821097e-14,0.9992802141,1.441342027e-13,-9.509024969e-14,0.0006417644909,-3.610267072e-07,-1.444106829e-06
-15.78420544,5.58202219,0,0.9990355372,0.003154671052,8.880274445e-14,0.999040518,1.507321422e-13,-2.05339516e-13,0.0007003865903,-5.224406436e-07,-2.089762575e-06
-15.25572968,5.58202219,0,0.9987697005,0.003720920999,1.858377953e-13,0.9987766317,-1.094700841e-13,1.54047646e-13,0.0007726265467,-7.301956089e-07,-2.920782435e-06
-14.74397564,5.58202219,0,0.9984832406,0.004356366117,-6.739412224e-14,0.9984927439,-3.585106929e-13,5.169227676e-13,0.0008514203364,-9.916454928e-07,-3.966581971e-06
-14.24841595,5.58202219,0,0.9981802702,0.005063582212,-3.495239308e-13,0.9981931134,-2.175417371e-13,5.834249099e-14,0.0009302672115,-1.313603661e-06,-5.254414646e-06
-13.76853657,5.58202219,0,0.9978644848,0.005841986276,-1.352407769e-13,0.9978815856,1.543712634e-14,-5.327004571e-13,0.00100369507,-1.702597046e-06,-6.810388186e-06
-13.30384254,5.58202219,0,0.9975395203,0.006688737776,1.652115402e-13,0.9975619448,-1.399854896e-13,6.086288157e-14,0.00106721581,-2.165162186e-06,-8.660648746e-06
-12.85385323,5.58202219,0,0.9972088337,0.007599578239,-1.8416128e-13,0.9972377909,-3.592816962e-13,1.011680323e-12,0.001117763808,-2.707356089e-06,-1.082942435e-05
-12.41810226,5.58202219,0,0.9968757629,0.008569560945,-7.604976761e-13,0.996912596,-1.581785918e-14,3.321697301e-13,0.001153665129,-3.335360361e-06,-1.334144144e-05
-11.99613953,5.58202219,0,0.9965435266,0.009593653493,-4.925681174e-13,0.9965897043,5.951322334e-13,-1.202570595e-12,0.001174105797,-4.056508715e-06,-1.622603486e-05
-11.58753014,5.58202219,0,0.9962152839,0.01066718902,2.660152914e-13,0.9962723928,6.442967904e-13,-7.52265058e-13,0.001179518411,-4.878911568e-06,-1.951564627e-05
-11.19184971,5.58202219,0,0.9958942533,0.01178617775,1.454696823e-13,0.9959639942,2.474021964e-13,1.148363848e-12,0.001171169104,-5.812257768e-06,-2.324903107e-05
-10.80869007,5.58202219,0,0.9955837727,0.01294746436,-6.336285663e-13,0.9956679593,2.106318592e-13,1.158062903e-12,0.001150577329,-6.86895919e-06,-2.747583676e-05
-10.4376545,5.58202219,0,0.9952872992,0.01414877176,-7.484525152e-13,0.9953878619,5.366268953e-13,-6.543980852e-13,0.001119872322,-8.063390851e-06,-3.22535634e-05
-10.0783596,5.58202219,0,0.995008409,0.01538863312,-1.579910248e-13,0.9951274009,6.46921156e-13,-1.347079566e-12,0.001081298338,-9.412155123e-06,-3.764862049e-05
